Employee ID,Department,Job Role,Gender,Age,Education,Hiring Date,Salary,Performance Rating,Satisfaction Score,Attrition,Recruitment Source,Training Hours,Years at Company
EMP-07730,Engineering,Software Engineer,Female,22,Master's,2022-02-17,96948,3,5,No,LinkedIn,23,1
EMP-07731,Sales,Account Manager,Female,47,Associate Degree,2018-01-19,89052,4,1,No,Indeed,40,5
EMP-07732,Operations,Project Manager,Male,24,Bachelor's,2022-06-18,97383,2,2,Yes,Recruiter,65,1
EMP-07733,Marketing,Marketing Analyst,Non-Binary,40,PhD,2021-12-06,57245,5,1,Yes,Indeed,95,2
EMP-07734,HR,HR Specialist,Female,49,Bachelor's,2016-12-09,72213,1,5,No,Recruiter,45,7
EMP-07735,Marketing,Marketing Analyst,Male,24,PhD,2023-01-31,63320,4,1,No,Company Website,79,0
EMP-07736,Engineering,QA Engineer,Non-Binary,31,Associate Degree,2021-05-20,76368,4,1,No,Recruiter,69,2
EMP-07737,HR,HR Specialist,Female,33,Master's,2018-10-26,59565,4,3,No,Recruiter,39,5
EMP-07738,Operations,Project Manager,Female,32,Associate Degree,2022-10-08,86842,1,4,No,LinkedIn,45,1
EMP-07739,HR,Recruiter,Female,59,Associate Degree,2016-02-25,84279,3,3,No,Referral,20,7
EMP-07740,Operations,Project Manager,Male,44,Associate Degree,2018-12-06,103344,5,3,No,Company Website,65,5
EMP-07741,Operations,Operations Coordinator,Male,48,Bachelor's,2015-08-04,101993,2,4,No,Referral,98,8
EMP-07742,Engineering,QA Engineer,Non-Binary,51,PhD,2019-02-24,86331,3,2,Yes,LinkedIn,20,4
EMP-07743,Sales,Account Manager,Male,46,Associate Degree,2016-07-22,80594,2,2,No,LinkedIn,75,7
EMP-07744,HR,HR Specialist,Male,33,Master's,2017-07-18,91675,1,1,No,Referral,85,6
EMP-07745,Engineering,DevOps,Non-Binary,55,Bachelor's,2016-12-23,109892,1,5,No,Company Website,58,7
EMP-07746,Sales,Account Manager,Non-Binary,53,Master's,2016-06-23,64586,5,3,No,Recruiter,73,7
EMP-07747,Marketing,SEO Specialist,Female,31,Associate Degree,2017-05-08,98868,2,4,No,Referral,96,6
EMP-07748,HR,Recruiter,Non-Binary,38,PhD,2019-02-17,69822,4,1,Yes,Company Website,18,4
EMP-07749,Engineering,QA Engineer,Male,28,PhD,2018-02-19,100571,4,1,No,Recruiter,60,5
EMP-07750,Sales,Account Manager,Male,59,PhD,2020-01-29,49920,1,3,No,LinkedIn,54,3
EMP-07751,Finance,Financial Analyst,Non-Binary,39,Associate Degree,2015-06-12,88458,3,4,No,Recruiter,39,8
EMP-07752,Sales,Sales Executive,Male,45,Associate Degree,2022-11-17,69981,5,1,No,Indeed,89,1
EMP-07753,Engineering,Software Engineer,Male,28,Master's,2017-07-30,88438,2,1,No,Recruiter,37,6
EMP-07754,Marketing,SEO Specialist,Non-Binary,40,Master's,2017-10-20,84551,5,5,No,Indeed,98,6
EMP-07755,Finance,Accountant,Non-Binary,54,PhD,2020-07-31,87467,1,1,No,Recruiter,96,3
EMP-07756,Finance,Financial Analyst,Male,24,PhD,2015-07-13,98229,4,5,No,Recruiter,73,8
EMP-07757,Operations,Operations Coordinator,Male,38,Bachelor's,2020-02-01,92596,2,4,No,Referral,92,3
EMP-07758,Marketing,SEO Specialist,Male,45,PhD,2018-04-08,99288,1,4,No,Referral,84,5
EMP-07759,Operations,Operations Coordinator,Non-Binary,38,Master's,2021-09-28,75159,1,1,No,Company Website,13,2
EMP-07760,HR,HR Specialist,Non-Binary,56,Bachelor's,2017-07-06,83838,2,5,No,Indeed,12,6
EMP-07761,HR,Recruiter,Non-Binary,51,Bachelor's,2021-06-11,79983,5,4,No,Indeed,45,2
EMP-07762,Operations,Operations Coordinator,Female,41,Bachelor's,2016-01-15,97606,2,3,No,LinkedIn,32,7
EMP-07763,Operations,Operations Coordinator,Female,47,Bachelor's,2019-11-14,78691,1,4,No,Referral,72,4
EMP-07764,Sales,Account Manager,Female,56,Bachelor's,2018-04-09,62092,2,5,No,Recruiter,51,5
EMP-07765,HR,Recruiter,Female,32,Master's,2019-04-01,81271,3,5,No,LinkedIn,59,4
EMP-07766,HR,HR Specialist,Female,49,Associate Degree,2018-10-07,85754,4,4,No,Indeed,58,5
EMP-07767,Sales,Sales Executive,Male,27,PhD,2015-04-06,61160,4,2,No,Company Website,18,8
EMP-07768,Engineering,QA Engineer,Non-Binary,49,Master's,2018-01-05,90499,5,2,Yes,Recruiter,89,5
EMP-07769,Finance,Financial Analyst,Female,48,Bachelor's,2019-03-26,105118,5,4,No,Indeed,10,4
EMP-07770,Finance,Accountant,Non-Binary,34,PhD,2022-05-29,105649,5,5,No,Referral,13,1
EMP-07771,Engineering,DevOps,Non-Binary,55,Bachelor's,2015-10-02,108355,3,4,No,Company Website,16,8
EMP-07772,HR,Recruiter,Male,58,PhD,2019-08-11,55932,1,3,No,Referral,15,4
EMP-07773,Operations,Project Manager,Non-Binary,33,Associate Degree,2022-07-24,62016,5,4,No,Recruiter,47,1
EMP-07774,Finance,Financial Analyst,Non-Binary,23,Bachelor's,2015-06-18,80377,2,2,No,Referral,36,8
EMP-07775,HR,HR Specialist,Female,48,PhD,2021-05-15,50930,3,3,No,Recruiter,12,2
EMP-07776,Sales,Sales Executive,Male,39,Master's,2020-01-23,69899,3,3,No,Recruiter,18,3
EMP-07777,Operations,Operations Coordinator,Female,56,Bachelor's,2019-11-22,100636,4,2,Yes,Referral,21,4
EMP-07778,HR,HR Specialist,Non-Binary,44,Bachelor's,2018-11-09,70889,2,1,No,Referral,11,5
EMP-07779,Operations,Project Manager,Non-Binary,26,PhD,2019-06-07,82896,5,1,No,Referral,62,4
EMP-07780,Engineering,Software Engineer,Male,33,Associate Degree,2018-05-26,101674,2,5,No,LinkedIn,11,5
EMP-07781,Finance,Accountant,Female,52,Bachelor's,2020-01-31,75524,1,4,No,Referral,18,3
EMP-07782,Sales,Sales Executive,Non-Binary,57,PhD,2020-07-29,69073,4,5,Yes,Indeed,32,3
EMP-07783,HR,Recruiter,Male,54,Master's,2015-12-06,77416,1,4,Yes,LinkedIn,58,8
EMP-07784,Marketing,Marketing Analyst,Non-Binary,37,Bachelor's,2016-04-10,89589,2,2,No,LinkedIn,48,7
EMP-07785,Operations,Project Manager,Male,45,PhD,2018-03-20,70661,1,2,Yes,Indeed,92,5
EMP-07786,Engineering,QA Engineer,Non-Binary,43,PhD,2015-05-10,81682,5,4,Yes,LinkedIn,78,8
EMP-07787,Finance,Financial Analyst,Male,41,Associate Degree,2017-03-08,78685,4,2,Yes,LinkedIn,69,6
EMP-07788,HR,HR Specialist,Female,31,Master's,2019-09-10,65719,5,4,No,Company Website,28,4
EMP-07789,Marketing,Marketing Analyst,Male,50,Master's,2020-09-05,79667,3,3,Yes,LinkedIn,50,3
EMP-07790,Operations,Operations Coordinator,Female,31,Master's,2016-08-27,94863,3,1,Yes,Company Website,53,7
EMP-07791,Finance,Accountant,Male,33,PhD,2015-11-12,71720,1,3,No,Referral,87,8
EMP-07792,Operations,Operations Coordinator,Male,52,PhD,2018-10-26,94867,1,3,No,Recruiter,77,5
EMP-07793,HR,Recruiter,Male,34,PhD,2017-04-07,91934,5,2,No,Company Website,25,6
EMP-07794,Finance,Financial Analyst,Male,55,PhD,2018-08-13,76891,4,3,No,Recruiter,38,5
EMP-07795,HR,HR Specialist,Female,46,Bachelor's,2022-05-13,57706,3,1,Yes,Recruiter,65,1
EMP-07796,Marketing,SEO Specialist,Male,29,PhD,2015-11-12,91160,2,5,No,Indeed,40,8
EMP-07797,Marketing,SEO Specialist,Male,43,Master's,2021-04-01,75615,3,2,Yes,Recruiter,55,2
EMP-07798,Operations,Project Manager,Non-Binary,40,PhD,2023-02-14,66487,1,4,No,LinkedIn,46,0
EMP-07799,Engineering,Software Engineer,Male,34,Associate Degree,2019-10-07,114968,4,4,No,Company Website,72,4
EMP-07800,Operations,Project Manager,Female,29,Master's,2021-10-09,96917,2,3,No,Referral,45,2
EMP-07801,Sales,Account Manager,Female,43,Master's,2022-05-26,45772,3,4,No,LinkedIn,14,1
EMP-07802,Marketing,Marketing Analyst,Female,42,Master's,2020-12-15,85865,4,1,Yes,Referral,91,3
EMP-07803,Operations,Operations Coordinator,Male,58,PhD,2021-06-07,104253,1,3,No,Indeed,71,2
EMP-07804,Finance,Financial Analyst,Female,37,Master's,2022-03-14,105334,4,3,No,Indeed,43,1
EMP-07805,Engineering,QA Engineer,Male,39,PhD,2015-03-05,77646,5,1,Yes,Recruiter,21,8
EMP-07806,Operations,Operations Coordinator,Female,28,Master's,2019-06-08,86714,1,3,No,Company Website,26,4
EMP-07807,Finance,Financial Analyst,Non-Binary,34,Associate Degree,2023-02-28,77357,3,1,Yes,LinkedIn,14,0
EMP-07808,Engineering,QA Engineer,Non-Binary,42,Bachelor's,2019-03-03,85335,1,5,No,Recruiter,29,4
EMP-07809,Sales,Account Manager,Non-Binary,50,Associate Degree,2019-01-21,86447,1,1,Yes,Indeed,46,4
EMP-07810,HR,Recruiter,Female,23,Bachelor's,2022-05-09,72024,4,3,No,Company Website,54,1
EMP-07811,Sales,Account Manager,Male,52,PhD,2021-01-27,64283,5,2,No,Referral,10,2
EMP-07812,Engineering,DevOps,Non-Binary,53,Bachelor's,2022-11-20,107100,1,3,No,Indeed,56,1
EMP-07813,Finance,Accountant,Female,51,Bachelor's,2018-12-14,86691,5,5,No,Company Website,19,5
EMP-07814,Marketing,SEO Specialist,Female,44,PhD,2019-05-07,69615,4,2,No,Company Website,22,4
EMP-07815,HR,HR Specialist,Female,55,PhD,2018-07-10,84060,5,1,No,Company Website,43,5
EMP-07816,Marketing,Marketing Analyst,Female,36,Bachelor's,2022-09-11,69405,2,5,No,Recruiter,68,1
EMP-07817,Engineering,QA Engineer,Male,41,Bachelor's,2017-01-28,94629,3,4,No,Company Website,68,6
EMP-07818,Marketing,Marketing Analyst,Male,33,Bachelor's,2019-11-12,75858,4,4,No,Referral,65,4
EMP-07819,Marketing,Marketing Analyst,Non-Binary,37,PhD,2022-06-27,67848,4,5,No,Recruiter,41,1
EMP-07820,Finance,Financial Analyst,Non-Binary,44,PhD,2018-01-21,79388,3,1,Yes,Company Website,39,5
EMP-07821,HR,Recruiter,Female,25,Bachelor's,2018-01-15,87839,3,2,No,Company Website,92,5
EMP-07822,Marketing,Marketing Analyst,Male,38,PhD,2020-12-05,61492,5,4,No,Referral,71,3
EMP-07823,Marketing,SEO Specialist,Male,46,PhD,2016-10-01,83761,5,4,No,Indeed,28,7
EMP-07824,Sales,Sales Executive,Male,47,Bachelor's,2022-09-24,64244,2,5,No,Indeed,66,1
EMP-07825,Sales,Account Manager,Male,29,Master's,2017-12-31,83350,3,4,No,LinkedIn,57,6
EMP-07826,Sales,Sales Executive,Non-Binary,31,Associate Degree,2023-01-01,71698,3,3,No,Indeed,94,1
EMP-07827,Sales,Account Manager,Non-Binary,35,Bachelor's,2022-05-07,85814,1,1,Yes,Indeed,17,1
EMP-07828,Sales,Sales Executive,Male,23,PhD,2016-10-02,69401,1,1,No,LinkedIn,63,7
EMP-07829,Engineering,QA Engineer,Male,39,Master's,2019-06-25,84772,3,2,No,Indeed,99,4
EMP-07830,Marketing,SEO Specialist,Female,55,Associate Degree,2016-08-19,56715,2,5,No,LinkedIn,27,7
EMP-07831,Sales,Sales Executive,Female,50,PhD,2016-08-17,68380,2,3,No,Referral,13,7
EMP-07832,Marketing,Marketing Analyst,Female,29,PhD,2017-08-18,79326,2,3,No,Referral,55,6
EMP-07833,Engineering,DevOps,Female,34,Bachelor's,2016-07-05,86677,2,4,No,LinkedIn,88,7
EMP-07834,Sales,Sales Executive,Non-Binary,53,Master's,2019-08-20,66378,1,5,No,Recruiter,49,4
EMP-07835,HR,HR Specialist,Male,48,PhD,2018-09-12,55433,5,3,No,Recruiter,78,5
EMP-07836,HR,HR Specialist,Non-Binary,27,PhD,2017-05-20,66360,5,4,No,LinkedIn,56,6
EMP-07837,Marketing,Marketing Analyst,Non-Binary,24,Bachelor's,2022-01-09,78712,3,1,Yes,Recruiter,86,1
EMP-07838,Sales,Sales Executive,Female,53,Associate Degree,2017-07-25,58439,5,4,Yes,LinkedIn,23,6
EMP-07839,Finance,Financial Analyst,Female,22,Master's,2020-04-04,76431,1,1,Yes,Indeed,16,3
EMP-07840,Sales,Account Manager,Non-Binary,43,Associate Degree,2017-01-23,69546,5,3,No,LinkedIn,81,6
EMP-07841,Sales,Sales Executive,Female,38,Associate Degree,2019-07-05,85674,1,3,No,LinkedIn,91,4
EMP-07842,Sales,Sales Executive,Male,31,PhD,2017-10-27,65497,5,5,No,Recruiter,38,6
EMP-07843,Marketing,Marketing Analyst,Female,23,Bachelor's,2016-10-02,88755,4,2,No,LinkedIn,84,7
EMP-07844,Operations,Operations Coordinator,Non-Binary,38,Associate Degree,2016-05-02,93830,1,4,No,Company Website,10,7
EMP-07845,HR,Recruiter,Non-Binary,37,Associate Degree,2022-06-08,62688,3,3,No,Recruiter,53,1
EMP-07846,Operations,Project Manager,Male,26,Master's,2016-12-16,85817,5,1,Yes,Indeed,24,7
EMP-07847,HR,HR Specialist,Non-Binary,56,PhD,2021-05-15,86756,1,2,Yes,Recruiter,66,2
EMP-07848,Operations,Project Manager,Non-Binary,31,Master's,2022-06-01,67790,1,5,No,Company Website,60,1
EMP-07849,Engineering,Software Engineer,Female,53,Master's,2021-05-30,86237,4,4,No,Indeed,54,2
EMP-07850,Engineering,DevOps,Male,32,Associate Degree,2015-07-04,101248,2,2,No,LinkedIn,23,8
EMP-07851,Finance,Financial Analyst,Female,30,Master's,2020-07-28,70956,3,3,No,Indeed,26,3
EMP-07852,Engineering,Software Engineer,Non-Binary,25,PhD,2019-02-11,106043,2,1,Yes,Indeed,14,4
EMP-07853,Finance,Financial Analyst,Non-Binary,58,PhD,2020-07-18,95339,3,2,No,Referral,40,3
EMP-07854,Engineering,DevOps,Non-Binary,46,Associate Degree,2019-02-12,99065,4,2,No,Recruiter,13,4
EMP-07855,Finance,Financial Analyst,Male,38,Bachelor's,2018-03-24,89521,1,1,Yes,Recruiter,88,5
EMP-07856,Finance,Accountant,Female,43,Master's,2016-03-23,93422,5,5,No,Recruiter,83,7
EMP-07857,Sales,Account Manager,Female,37,Master's,2017-02-28,89135,3,4,No,Recruiter,83,6
EMP-07858,HR,HR Specialist,Female,50,Bachelor's,2016-04-01,92225,3,2,No,Referral,15,7
EMP-07859,HR,HR Specialist,Male,26,Associate Degree,2020-03-10,54401,5,2,No,Company Website,43,3
EMP-07860,Finance,Financial Analyst,Female,32,Master's,2018-05-22,76679,3,5,No,LinkedIn,62,5
EMP-07861,Finance,Accountant,Non-Binary,52,Master's,2018-10-19,81776,1,3,No,Recruiter,91,5
EMP-07862,HR,Recruiter,Male,58,Bachelor's,2021-05-09,70432,3,3,No,Referral,25,2
EMP-07863,Marketing,Marketing Analyst,Male,30,Associate Degree,2019-12-25,82694,1,5,No,Recruiter,52,4
EMP-07864,Sales,Sales Executive,Male,44,Bachelor's,2020-03-23,50229,4,2,Yes,LinkedIn,90,3
EMP-07865,Operations,Operations Coordinator,Male,57,Bachelor's,2016-03-13,100570,5,5,No,Referral,51,7
EMP-07866,Engineering,DevOps,Male,28,Master's,2015-05-05,83828,5,1,Yes,Company Website,47,8
EMP-07867,Operations,Operations Coordinator,Female,29,PhD,2017-11-19,81518,5,1,No,Company Website,82,6
EMP-07868,Engineering,QA Engineer,Male,47,Bachelor's,2020-10-08,110653,1,5,No,Referral,64,3
EMP-07869,Sales,Account Manager,Male,40,PhD,2020-10-09,60916,1,1,Yes,LinkedIn,97,3
EMP-07870,Marketing,Marketing Analyst,Non-Binary,26,Associate Degree,2017-07-25,89940,4,3,No,LinkedIn,83,6
EMP-07871,HR,HR Specialist,Non-Binary,49,Bachelor's,2015-03-24,74691,1,3,No,Indeed,89,8
EMP-07872,Operations,Project Manager,Non-Binary,48,Bachelor's,2017-03-24,78369,1,4,No,Company Website,79,6
EMP-07873,Marketing,Marketing Analyst,Female,31,Bachelor's,2022-02-06,99915,3,1,Yes,Referral,19,1
EMP-07874,Engineering,QA Engineer,Non-Binary,45,Associate Degree,2021-07-04,78259,2,5,No,Indeed,11,2
EMP-07875,Marketing,SEO Specialist,Female,58,Master's,2021-01-10,98686,5,4,No,Recruiter,16,2
EMP-07876,Operations,Project Manager,Male,38,Associate Degree,2016-07-02,87907,1,2,No,Indeed,97,7
EMP-07877,Finance,Accountant,Non-Binary,31,Master's,2023-01-08,86369,2,5,Yes,LinkedIn,26,0
EMP-07878,HR,Recruiter,Male,37,Associate Degree,2019-02-25,63947,4,4,No,LinkedIn,61,4
EMP-07879,Operations,Operations Coordinator,Female,44,PhD,2019-01-18,97964,1,1,Yes,Company Website,88,4
EMP-07880,Marketing,Marketing Analyst,Male,37,Bachelor's,2022-06-05,94337,1,1,No,Recruiter,20,1
EMP-07881,Marketing,Marketing Analyst,Male,56,PhD,2022-05-25,61545,5,1,Yes,Referral,29,1
EMP-07882,Engineering,Software Engineer,Non-Binary,54,Master's,2015-08-31,102390,3,4,No,Indeed,29,8
EMP-07883,Sales,Sales Executive,Female,27,Master's,2019-04-25,51948,4,5,No,Recruiter,31,4
EMP-07884,HR,HR Specialist,Male,33,Associate Degree,2018-03-20,64308,4,2,Yes,Indeed,72,5
EMP-07885,Operations,Operations Coordinator,Male,24,Associate Degree,2023-02-14,89170,4,1,Yes,Referral,67,0
EMP-07886,Operations,Operations Coordinator,Male,34,Master's,2016-02-25,61808,5,4,No,LinkedIn,29,7
EMP-07887,Operations,Operations Coordinator,Male,30,PhD,2022-11-07,70432,2,5,No,Company Website,93,1
EMP-07888,Engineering,DevOps,Female,29,Associate Degree,2016-12-02,88549,4,1,No,Referral,57,7
EMP-07889,Finance,Financial Analyst,Male,38,Master's,2019-09-06,88578,5,3,No,Recruiter,81,4
EMP-07890,Operations,Project Manager,Non-Binary,48,Master's,2018-05-08,65162,2,1,Yes,Indeed,66,5
EMP-07891,Sales,Sales Executive,Non-Binary,37,PhD,2019-03-01,87085,3,1,No,LinkedIn,73,4
EMP-07892,HR,HR Specialist,Non-Binary,28,PhD,2020-11-05,88192,5,2,Yes,Recruiter,88,3
EMP-07893,HR,HR Specialist,Female,50,PhD,2018-05-09,58757,1,2,No,Recruiter,71,5
EMP-07894,Operations,Project Manager,Female,43,Bachelor's,2019-03-18,72940,3,2,No,Recruiter,58,4
EMP-07895,Finance,Accountant,Male,39,Associate Degree,2019-09-09,97746,3,2,No,Indeed,80,4
EMP-07896,Finance,Accountant,Male,28,Master's,2018-12-18,104459,5,5,No,LinkedIn,55,5
EMP-07897,Operations,Operations Coordinator,Non-Binary,51,PhD,2015-04-03,92491,4,3,No,Company Website,39,8
EMP-07898,HR,HR Specialist,Male,36,Master's,2018-03-27,84063,1,4,No,Recruiter,23,5
EMP-07899,Sales,Sales Executive,Female,54,PhD,2021-05-29,47063,3,3,No,Indeed,93,2
EMP-07900,Sales,Account Manager,Non-Binary,32,Associate Degree,2017-05-10,52603,2,2,No,LinkedIn,56,6
EMP-07901,Finance,Financial Analyst,Male,52,Master's,2018-05-20,68270,1,5,No,Company Website,65,5
EMP-07902,Marketing,SEO Specialist,Male,56,PhD,2017-12-27,82161,5,2,Yes,Indeed,23,6
EMP-07903,Marketing,Marketing Analyst,Male,35,PhD,2019-09-14,72204,2,4,No,Recruiter,32,4
EMP-07904,HR,Recruiter,Male,30,Master's,2020-10-07,54423,4,4,No,Referral,58,3
EMP-07905,Engineering,DevOps,Female,30,PhD,2017-02-25,89537,2,1,No,Recruiter,61,6
EMP-07906,Engineering,Software Engineer,Non-Binary,34,PhD,2017-05-02,83410,3,1,No,Recruiter,81,6
EMP-07907,HR,HR Specialist,Non-Binary,59,Associate Degree,2019-10-03,90803,2,2,No,Referral,46,4
EMP-07908,Engineering,DevOps,Non-Binary,40,Bachelor's,2020-02-05,98144,1,4,No,Recruiter,79,3
EMP-07909,HR,Recruiter,Non-Binary,29,Associate Degree,2022-02-24,88812,2,5,No,Referral,60,1
EMP-07910,Sales,Sales Executive,Non-Binary,54,Master's,2016-01-19,79997,1,3,No,Referral,31,7
EMP-07911,Marketing,SEO Specialist,Male,44,Master's,2019-07-23,80753,4,2,No,Recruiter,69,4
EMP-07912,Sales,Sales Executive,Male,35,PhD,2016-05-24,68201,4,2,No,LinkedIn,48,7
EMP-07913,Operations,Project Manager,Non-Binary,50,PhD,2016-03-30,94525,5,5,No,LinkedIn,86,7
EMP-07914,Finance,Financial Analyst,Non-Binary,51,Associate Degree,2017-08-24,83269,3,5,No,Recruiter,49,6
EMP-07915,Operations,Operations Coordinator,Male,58,Master's,2016-01-21,86133,3,2,No,Company Website,29,7
EMP-07916,Engineering,QA Engineer,Female,53,Bachelor's,2021-08-23,105565,4,2,Yes,Referral,89,2
EMP-07917,Engineering,Software Engineer,Female,33,Master's,2021-04-04,89913,4,3,No,Indeed,91,2
EMP-07918,Sales,Sales Executive,Non-Binary,34,Master's,2021-05-17,86064,1,4,No,Referral,25,2
EMP-07919,Engineering,QA Engineer,Male,26,PhD,2015-12-25,112340,3,1,No,Recruiter,69,8
EMP-07920,Engineering,QA Engineer,Non-Binary,56,Bachelor's,2018-05-23,114075,2,5,No,LinkedIn,54,5
EMP-07921,Engineering,DevOps,Non-Binary,58,Master's,2017-03-20,113617,1,3,No,Company Website,83,6
EMP-07922,HR,HR Specialist,Female,55,PhD,2018-04-09,72643,1,5,No,Referral,36,5
EMP-07923,Sales,Account Manager,Non-Binary,35,PhD,2016-03-23,81506,1,4,Yes,Company Website,60,7
EMP-07924,Operations,Project Manager,Non-Binary,44,Master's,2015-05-13,84527,5,2,No,Company Website,96,8
EMP-07925,Finance,Accountant,Non-Binary,27,Associate Degree,2016-11-03,87328,5,1,No,LinkedIn,78,7
EMP-07926,Operations,Project Manager,Male,39,Associate Degree,2018-12-26,104077,1,5,No,Indeed,98,5
EMP-07927,HR,HR Specialist,Female,59,Bachelor's,2022-04-13,57827,5,3,No,Recruiter,10,1
EMP-07928,Sales,Sales Executive,Male,28,PhD,2022-01-26,85606,1,3,No,Referral,49,1
EMP-07929,Engineering,QA Engineer,Female,44,Associate Degree,2021-06-04,87921,3,1,Yes,Company Website,19,2
EMP-07930,Engineering,DevOps,Male,37,Associate Degree,2017-11-19,86651,4,5,Yes,Recruiter,78,6
EMP-07931,Operations,Operations Coordinator,Female,44,Bachelor's,2016-11-17,93805,4,3,No,Indeed,28,7
EMP-07932,HR,Recruiter,Non-Binary,56,PhD,2020-12-27,88702,2,3,No,Indeed,31,3
EMP-07933,Sales,Account Manager,Non-Binary,23,Master's,2015-08-19,56100,4,1,Yes,Recruiter,83,8
EMP-07934,Engineering,DevOps,Male,46,Bachelor's,2021-10-30,85669,3,3,No,Company Website,54,2
EMP-07935,Finance,Accountant,Male,46,PhD,2018-06-09,96659,2,1,Yes,Recruiter,61,5
EMP-07936,Operations,Project Manager,Male,47,Associate Degree,2021-02-08,63861,4,1,No,Indeed,23,2
EMP-07937,Engineering,Software Engineer,Female,56,Master's,2022-09-15,110381,5,3,No,Recruiter,99,1
EMP-07938,Sales,Sales Executive,Female,29,PhD,2017-08-05,51776,4,4,No,Recruiter,57,6
EMP-07939,Engineering,DevOps,Female,34,Associate Degree,2018-10-24,77631,4,2,No,Indeed,55,5
EMP-07940,Marketing,SEO Specialist,Female,54,Associate Degree,2021-05-15,60558,4,4,No,Recruiter,27,2
EMP-07941,Sales,Account Manager,Non-Binary,58,Master's,2019-06-28,83598,1,2,No,Referral,28,4
EMP-07942,Engineering,DevOps,Non-Binary,27,Master's,2017-10-23,82972,4,5,No,Company Website,53,6
EMP-07943,Marketing,Marketing Analyst,Male,58,PhD,2017-08-01,80919,5,3,No,Company Website,58,6
EMP-07944,Marketing,SEO Specialist,Non-Binary,57,PhD,2022-11-20,93337,2,1,No,Referral,84,1
EMP-07945,HR,HR Specialist,Male,34,Bachelor's,2016-04-27,68575,4,3,Yes,Recruiter,37,7
EMP-07946,Marketing,SEO Specialist,Non-Binary,42,Associate Degree,2018-04-26,71447,2,2,No,LinkedIn,79,5
EMP-07947,Finance,Accountant,Male,33,Bachelor's,2017-03-01,81960,1,5,Yes,Referral,72,6
EMP-07948,HR,Recruiter,Female,41,Bachelor's,2019-05-06,86116,2,2,No,Referral,89,4
EMP-07949,Finance,Financial Analyst,Non-Binary,59,Bachelor's,2017-08-11,105183,2,3,No,Recruiter,96,6
EMP-07950,Engineering,Software Engineer,Male,23,Master's,2015-03-22,117608,2,5,No,Referral,45,8
EMP-07951,Finance,Financial Analyst,Male,31,PhD,2021-02-27,76646,3,4,No,Recruiter,20,2
EMP-07952,Finance,Financial Analyst,Female,27,PhD,2015-03-11,94613,3,3,No,Recruiter,21,8
EMP-07953,Operations,Project Manager,Male,23,Associate Degree,2015-10-30,89794,3,5,No,Company Website,65,8
EMP-07954,Operations,Project Manager,Female,23,Bachelor's,2015-04-18,90496,3,4,No,Recruiter,85,8
EMP-07955,HR,HR Specialist,Female,23,Bachelor's,2017-08-19,57732,3,3,No,Indeed,15,6
EMP-07956,HR,HR Specialist,Female,42,PhD,2017-07-07,88032,5,1,Yes,Indeed,48,6
EMP-07957,Operations,Project Manager,Female,50,Associate Degree,2021-01-31,93619,4,5,Yes,Indeed,10,2
EMP-07958,HR,HR Specialist,Non-Binary,52,Associate Degree,2015-04-10,84807,4,5,No,Recruiter,51,8
EMP-07959,Engineering,DevOps,Female,59,Bachelor's,2017-05-08,118911,4,5,No,Indeed,92,6
EMP-07960,HR,HR Specialist,Male,58,Bachelor's,2016-10-28,84636,4,3,No,Indeed,15,7
EMP-07961,HR,HR Specialist,Non-Binary,33,PhD,2017-06-25,70940,5,3,No,LinkedIn,19,6
EMP-07962,Finance,Financial Analyst,Male,35,Master's,2019-06-13,67693,3,4,No,Indeed,36,4
